2026-05-11 15:21:57,308 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 8.0.2.Final
2026-05-11 15:21:58,470 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-05-11 15:21:58,470 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.UserTypeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-05-11 15:21:58,470 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2026-05-11 15:21:59,431 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer            - Tomcat initialized with port 22223 (http)
2026-05-11 15:21:59,442 [main] INFO  o.apache.coyote.http11.Http11NioProtocol           - Initializing ProtocolHandler ["http-nio-22223"]
2026-05-11 15:21:59,443 [main] INFO  o.apache.catalina.core.StandardService             - Starting service [Tomcat]
2026-05-11 15:21:59,444 [main] INFO  org.apache.catalina.core.StandardEngine            - Starting Servlet engine: [Apache Tomcat/10.1.34]
2026-05-11 15:21:59,496 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/]                 - Initializing Spring embedded WebApplicationContext
2026-05-11 15:21:59,496 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 2075 ms
2026-05-11 15:21:59,823 [main] INFO  o.hibernate.jpa.internal.util.LogHelper            - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-05-11 15:21:59,938 [main] INFO  org.hibernate.Version                              - HHH000412: Hibernate ORM core version 6.6.5.Final
2026-05-11 15:21:59,974 [main] INFO  o.h.c.internal.RegionFactoryInitiator              - HHH000026: Second-level cache disabled
2026-05-11 15:22:00,158 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo                - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-05-11 15:22:00,176 [main] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Starting...
2026-05-11 15:22:04,853 [main] INFO  com.zaxxer.hikari.pool.HikariPool                  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1191029d
2026-05-11 15:22:04,854 [main] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Start completed.
2026-05-11 15:22:04,918 [main] INFO  org.hibernate.orm.connections.pooling              - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 8.0.35
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-05-11 15:22:05,798 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator                 - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-05-11 15:22:05,800 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean     - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-05-11 15:22:06,515 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory               - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-05-11 15:22:07,203 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-11 15:22:08,006 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2026-05-11 15:22:08,007 [main] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
2026-05-11 15:22:09,095 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping              - Adding welcome page: class path resource [public/index.html]
2026-05-11 15:22:10,275 [main] INFO  o.apache.coyote.http11.Http11NioProtocol           - Starting ProtocolHandler ["http-nio-22223"]
2026-05-11 15:22:10,319 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer            - Tomcat started on port 22223 (http) with context path '/'
2026-05-11 15:22:10,331 [main] INFO  c.e.s.java.server.JavaServerApplication            - Started JavaServerApplication in 13.543 seconds (process running for 14.446)
2026-05-11 15:22:10,338 [main] INFO  c.e.s.j.server.SystemApplicationListener           - org.springframework.boot.context.event.ApplicationReadyEvent[source=org.springframework.boot.SpringApplication@73ab9ed1]
2026-05-11 15:22:10,338 [main] INFO  c.e.s.j.server.SystemApplicationListener           - SystemInitStart
2026-05-11 15:22:10,561 [main] INFO  c.e.s.j.server.SystemApplicationListener           - systemInitEnd
2026-05-11 15:22:48,479 [http-nio-22223-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/]                 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-11 15:22:48,479 [http-nio-22223-exec-1] INFO  o.s.web.servlet.DispatcherServlet                  - Initializing Servlet 'dispatcherServlet'
2026-05-11 15:22:48,480 [http-nio-22223-exec-1] INFO  o.s.web.servlet.DispatcherServlet                  - Completed initialization in 0 ms
2026-05-11 15:22:49,073 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getDataBaseUserName,admin,2026-05-11 15:22:48,0.142
2026-05-11 15:22:49,325 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getMenuList,admin,2026-05-11 15:22:49,0.245
2026-05-11 15:22:51,339 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/student/getStudentList,admin,2026-05-11 15:22:51,0.161
2026-05-11 15:23:01,766 [http-nio-22223-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:23:01,0.147
2026-05-11 15:23:01,883 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:23:01,0.114
2026-05-11 15:23:02,009 [http-nio-22223-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:23:01,0.123
2026-05-11 15:23:02,219 [http-nio-22223-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:23:02,0.207
2026-05-11 15:23:02,367 [http-nio-22223-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:23:02,0.137
2026-05-11 15:23:02,487 [http-nio-22223-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:23:02,0.118
2026-05-11 15:23:02,621 [http-nio-22223-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:23:02,0.129
2026-05-11 15:23:02,738 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:23:02,0.114
2026-05-11 15:23:02,912 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:23:02,0.171
2026-05-11 15:23:03,054 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:23:02,0.14
2026-05-11 15:23:03,171 [http-nio-22223-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:23:03,0.114
2026-05-11 15:23:03,295 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:23:03,0.122
2026-05-11 15:23:03,428 [http-nio-22223-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:23:03,0.13
2026-05-11 15:23:03,553 [http-nio-22223-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:23:03,0.123
2026-05-11 15:23:03,664 [http-nio-22223-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:23:03,0.109
2026-05-11 15:23:03,782 [http-nio-22223-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:23:03,0.11
2026-05-11 15:23:03,921 [http-nio-22223-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:23:03,0.134
2026-05-11 15:23:04,063 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:23:03,0.139
2026-05-11 15:23:04,189 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:23:04,0.124
2026-05-11 15:23:04,299 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:23:04,0.107
2026-05-11 15:24:12,133 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:11,0.196
2026-05-11 15:24:12,287 [http-nio-22223-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:12,0.151
2026-05-11 15:24:12,404 [http-nio-22223-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:12,0.114
2026-05-11 15:24:12,539 [http-nio-22223-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:12,0.131
2026-05-11 15:24:12,679 [http-nio-22223-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:12,0.136
2026-05-11 15:24:12,787 [http-nio-22223-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:12,0.107
2026-05-11 15:24:12,913 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:12,0.123
2026-05-11 15:24:13,056 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:12,0.141
2026-05-11 15:24:13,187 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:13,0.129
2026-05-11 15:24:13,304 [http-nio-22223-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:13,0.115
2026-05-11 15:24:13,415 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:13,0.109
2026-05-11 15:24:13,533 [http-nio-22223-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:13,0.115
2026-05-11 15:24:13,650 [http-nio-22223-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:13,0.115
2026-05-11 15:24:13,765 [http-nio-22223-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:13,0.112
2026-05-11 15:24:13,890 [http-nio-22223-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:13,0.124
2026-05-11 15:24:14,033 [http-nio-22223-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:13,0.141
2026-05-11 15:24:14,151 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:14,0.116
2026-05-11 15:24:14,267 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:14,0.115
2026-05-11 15:24:14,392 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:14,0.123
2026-05-11 15:24:14,550 [http-nio-22223-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:14,0.155
2026-05-11 15:24:43,404 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:43,0.126
2026-05-11 15:24:43,528 [http-nio-22223-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:43,0.122
2026-05-11 15:24:43,648 [http-nio-22223-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:43,0.119
2026-05-11 15:24:43,839 [http-nio-22223-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:43,0.187
2026-05-11 15:24:44,054 [http-nio-22223-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:43,0.209
2026-05-11 15:24:44,197 [http-nio-22223-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:44,0.141
2026-05-11 15:24:44,340 [http-nio-22223-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:44,0.14
2026-05-11 15:24:44,515 [http-nio-22223-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/innovation/getInnovationProjectList,admin,2026-05-11 15:24:44,0.173
2026-05-11 15:24:44,656 [http-nio-22223-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/score/getScoreList,admin,2026-05-11 15:24:44,0.139
2026-05-11 15:24:44,781 [http-nio-22223-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/attendance/getAttendanceStatistics,admin,2026-05-11 15:24:44,0.123
2026-05-11 15:24:44,941 [http-nio-22223-exec-6] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/honor/getHonorList,admin,2026-05-11 15:24:44,0.158
